year,round,player,prev rd score,three rd av,five rd av,season av,prev against opp,prev at venue,three rd av team for,three rd av opp against,last team opp,last team venue,score
2016,19,Blake Acres,46,47.6666666667,55.8,62.1818181818,49,46,1600.3333333333,1504,1552,1644,91
2016,19,Callan Ward,87,88.6666666667,88.8,96.8235294118,82,88,1660.3333333333,1705,1470,1664,90
2016,19,Sam Naismith,88,70.3333333333,,70.3333333333,,,1529.3333333333,1841.6666666667,1532,1586,90
2016,19,Mark Hutchings,46,63.3333333333,67.4,67.4166666667,79,46,1491.3333333333,1583,1539,1495,90
2016,19,Matt Rosa,2,48.6666666667,56,71.1,18,76,1661.6666666667,1472.6666666667,1436,1302,90
2016,19,Jarryd Lyons,99,96,93,87.5384615385,57,109,1646.6666666667,1643.6666666667,1722,1628,89
2016,19,Darcy Tucker,40,39.6666666667,56.8,55.2857142857,,37,1484,1563.6666666667,1412,1475,89
2016,19,Tom Boyd,40,50.6666666667,53.8,55.8333333333,75,75,1708.6666666667,1509,1471,1587,88
2016,19,Brad McKenzie,74,53,60.8,56.6,30,74,1489,1537.6666666667,1535,1644,88
2016,19,Sam Docherty,122,118,108.2,101.7647058824,56,,1544.6666666667,1398,1486,,88
2016,19,Luke Dahlhaus,32,79.6666666667,87.6,93,132,132,1708.6666666667,1509,1471,1587,88
2016,19,Jason Johannisen,79,86,82.4,89.125,82,82,1708.6666666667,1509,1471,1587,88
2016,19,Callum Mills,83,82.6666666667,82.4,69,,,1529.3333333333,1841.6666666667,1532,1586,88
2016,19,Charlie Cameron,86,62,65.8,68.7692307692,85,46,1646.6666666667,1643.6666666667,1722,1628,88
2016,19,Cameron Sutcliffe,35,70.3333333333,67.4,69.9375,48,89,1484,1563.6666666667,1412,1475,87
2016,19,Touk Miller,111,110,92.4,74.2307692308,101,29,1661.6666666667,1472.6666666667,1436,1302,87
2016,19,Justin Westhoff,51,74,77.4,80.9411764706,102,77,1457,1739,1720,1557,87
2016,19,Drew Petrie,104,69,62.2,60.6470588235,60,104,1489,1537.6666666667,1535,1644,87
2016,19,Nick Riewoldt,107,100.3333333333,102.8,106.375,144,107,1600.3333333333,1504,1552,1644,87
2016,19,Kieren Jack,87,98.6666666667,93.4,91.0588235294,80,57,1529.3333333333,1841.6666666667,1532,1586,86
2016,19,Tom J Lynch,106,95,97.4,86,85,112,1661.6666666667,1472.6666666667,1436,1302,86
2016,19,Neville Jetta,46,73.3333333333,61.8,60.125,65,60,1712,1604,1748,1654,86
2016,19,Jack Gunston,122,104,90.8,92.1764705882,92,95,1697.3333333333,1611,1628,1802,86
2016,19,Matthew Wright,103,88.3333333333,91.8,86.8235294118,85,,1544.6666666667,1398,1486,,85
2016,19,Brendon Ah Chee,48,48,60.2,63.5555555556,77,,1457,1739,1720,1557,85
2016,19,Jamie Cripps,78,89,86.2,70.8235294118,69,109,1491.3333333333,1583,1539,1495,85
2016,19,Jack Billings,63,65.6666666667,70.6,78,81,63,1600.3333333333,1504,1552,1644,85
2016,19,Taylor Hunt,76,76.6666666667,68.8,67.3333333333,42,,1608.6666666667,1539,1512,,85
2016,19,Toby Greene,84,86.6666666667,92.2,93.875,97,117,1660.3333333333,1705,1470,1664,85
2016,19,Dayne Zorko,102,107.6666666667,114,111.0666666667,110,131,1449.3333333333,1552.3333333333,1350,1394,85
2016,19,Lachie Hunter,101,100.3333333333,105,108.2352941176,91,34,1708.6666666667,1509,1471,1587,85
2016,19,Jayden Short,59,69,63.8,56.6363636364,,,1608.6666666667,1539,1512,,85
2016,19,Josh J. Kennedy,54,68,65.8,87.5882352941,104,49,1491.3333333333,1583,1539,1495,85
2016,19,Marcus Bontempelli,113,111.6666666667,113.6,96.1764705882,104,98,1708.6666666667,1509,1471,1587,85
2016,19,Grant Birchall,111,87,87.6,82.2352941176,81,115,1697.3333333333,1611,1628,1802,84
2016,19,Brad Crouch,86,104,98.2,87,,113,1646.6666666667,1643.6666666667,1722,1628,84
2016,19,Rupert Wills,,,,,,,1628,1551.6666666667,1528,1525,84
2016,19,Shaun Hampson,71,82.3333333333,76.6,64.1333333333,70,,1608.6666666667,1539,1512,,83
2016,19,Tom Lynch,77,78.3333333333,87.2,89.3125,111,74,1646.6666666667,1643.6666666667,1722,1628,83
2016,19,Mitch McGovern,10,33.6666666667,51.2,56.4117647059,,42,1646.6666666667,1643.6666666667,1722,1628,83
2016,19,Sam Menegola,100,,,100,,100,1631,1590.6666666667,1771,1714,82
2016,19,David Mackay,56,73.6666666667,76.6,73.5,33,56,1646.6666666667,1643.6666666667,1722,1628,82
2016,19,Cameron Guthrie,94,68.3333333333,63.8,77.1875,62,94,1631,1590.6666666667,1771,1714,82
2016,19,Daniel Talia,30,68,57.8,63.6470588235,53,71,1646.6666666667,1643.6666666667,1722,1628,82
2016,19,Karl Amon,58,64.6666666667,62.2,60.9,52,52,1457,1739,1720,1557,81
2016,19,Garrick Ibbotson,47,51.6666666667,53,59.2727272727,85,52,1484,1563.6666666667,1412,1475,81
2016,19,Stephen Hill,75,92.6666666667,86.8,87.125,86,123,1484,1563.6666666667,1412,1475,81
2016,19,Dylan Shiel,110,95,93,99.1176470588,94,108,1660.3333333333,1705,1470,1664,81
2016,19,Josh Dunkley,88,76,70,73.25,36,,1708.6666666667,1509,1471,1587,81
2016,19,Matthew Pavlich,72,71.6666666667,80.6,70.1428571429,71,72,1484,1563.6666666667,1412,1475,80
2016,19,Sam Gray,112,85.3333333333,86.4,84,87,,1457,1739,1720,1557,80
2016,19,Brodie Smith,84,82,75,77.1176470588,76,93,1646.6666666667,1643.6666666667,1722,1628,80
2016,19,Isaac Smith,88,84.3333333333,79.2,86.9411764706,30,86,1697.3333333333,1611,1628,1802,80
2016,19,Dylan Buckley,64,59.6666666667,54.4,49.3333333333,76,,1544.6666666667,1398,1486,,80
2016,19,Jack Riewoldt,57,68.3333333333,83.4,83.5294117647,51,,1608.6666666667,1539,1512,,79
2016,19,Danyle Pearce,104,78.3333333333,83.2,78.4705882353,47,73,1484,1563.6666666667,1412,1475,79
2016,19,Jack Viney,102,114,105.6,102.9375,99,94,1712,1604,1748,1654,79
2016,19,Sam Frost,66,47.3333333333,51.4,47.9090909091,51,36,1712,1604,1748,1654,78
2016,19,Zac Smith,88,82,76.8,69.0625,60,78,1631,1590.6666666667,1771,1714,78
2016,19,Matt de Boer,57,54.862745098,55.9529411765,53.5,64,50,1484,1563.6666666667,1412,1475,78
2016,19,Brayden Maynard,50,56.6666666667,72.6,68,76,70,1628,1551.6666666667,1528,1525,77
2016,19,Daniel Wells,105,89.3333333333,101,89.7692307692,43,105,1489,1537.6666666667,1535,1644,77
2016,19,Ben Cunnington,72,65.6666666667,60.6,75.125,92,72,1489,1537.6666666667,1535,1644,77
2016,19,Heath Grundy,52,55.6666666667,60.2,59.0588235294,75,65,1529.3333333333,1841.6666666667,1532,1586,77
2016,19,Josh Jenkins,51,72,74,79.6470588235,88,67,1646.6666666667,1643.6666666667,1722,1628,77
2016,19,Jake Lloyd,80,73.3333333333,76.4,81,102,79,1529.3333333333,1841.6666666667,1532,1586,77
2016,19,Trent Dumont,81,77,80.8,80,,81,1489,1537.6666666667,1535,1644,77
2016,19,Luke Breust,96,76.3333333333,72,79.5294117647,94,82,1697.3333333333,1611,1628,1802,77
2016,19,Andrew Swallow,49,69.3333333333,60,78.125,91,49,1489,1537.6666666667,1535,1644,76
2016,19,Daniel Rich,106,80.6666666667,85.2,83.4375,68,75,1449.3333333333,1552.3333333333,1350,1394,76
2016,19,Shane Mumford,124,96.6666666667,89.6,85.1875,72,71,1660.3333333333,1705,1470,1664,76
2016,19,Tom Rockliff,179,136,128.8,113,33,128,1449.3333333333,1552.3333333333,1350,1394,76
2016,19,Lee Spurr,72,67.3333333333,68.4,74,92,71,1484,1563.6666666667,1412,1475,76
2016,19,Jordan Roughead,99,76,69.2,69.0588235294,33,54,1708.6666666667,1509,1471,1587,75
2016,19,Marley Williams,60,54,46.4,52.4285714286,119,33,1628,1551.6666666667,1528,1525,75
2016,19,Jayden Hunt,61,72,68.2,54.5,82,65,1712,1604,1748,1654,75
2016,19,Jack Darling,74,57.6666666667,64.8,67.7647058824,71,60,1491.3333333333,1583,1539,1495,75
2016,19,Adam Kennedy,34,46,51.2,55.0769230769,79,55,1660.3333333333,1705,1470,1664,75
2016,19,Tom McDonald,61,92.3333333333,86.2,75.0588235294,30,96,1712,1604,1748,1654,75
2016,19,Matt Dea,74,63.3333333333,72,71.375,,80,1580.3333333333,1633.6666666667,1572,1639,74
2016,19,Luke Hodge,49,81.3333333333,83.6,82.75,140,111,1697.3333333333,1611,1628,1802,74
2016,19,Sam Kerridge,50,73.6666666667,70.6,83.9411764706,,,1544.6666666667,1398,1486,,74
2016,19,Josh Hill,41,54.3333333333,59.6,62.0625,65,66,1491.3333333333,1583,1539,1495,74
2016,19,Aliir Aliir,64,57,49.6,49.6,,,1529.3333333333,1841.6666666667,1532,1586,73
2016,19,James Frawley,72,57,49.6,58.75,64,57,1697.3333333333,1611,1628,1802,73
2016,19,Oscar McDonald,41,42.6666666667,52.6,50.8,,54,1712,1604,1748,1654,73
2016,19,Jed Adcock,62,50.3333333333,49.2,50,107,107,1708.6666666667,1509,1471,1587,73
2016,19,Dean Kent,97,85.6666666667,77,70.875,58,80,1712,1604,1748,1654,73
2016,19,Jack Steven,145,133.3333333333,111.6,110.5294117647,58,145,1600.3333333333,1504,1552,1644,73
2016,19,Matthew Kreuzer,96,79.3333333333,76,71.5625,68,,1544.6666666667,1398,1486,,73
2016,19,Sam J. Reid,50,54,,54.25,,,1660.3333333333,1705,1470,1664,73
2016,19,Ben Reid,61,63.6666666667,71.8,74.1333333333,66,75,1628,1551.6666666667,1528,1525,72
2016,19,Nathan Wilson,36,47.3333333333,54,64.4666666667,,64,1660.3333333333,1705,1470,1664,72
2016,19,Travis Cloke,35,86.6666666667,84.6,75.6,0,82,1628,1551.6666666667,1528,1525,72
2016,19,Travis Varcoe,62,66.6666666667,65,63.75,85,76,1628,1551.6666666667,1528,1525,72
2016,19,Jayden Laverde,80,68.6666666667,60.5555555556,61,90,,1580.3333333333,1633.6666666667,1572,1639,72
2016,19,Liam Picken,71,75.6666666667,82,86.4117647059,72,101,1708.6666666667,1509,1471,1587,72
2016,19,Tommy Sheridan,89,72.6666666667,63.8,67.25,,63,1484,1563.6666666667,1412,1475,72
2016,19,Jared Polec,75,76,75,72.5,103,,1457,1739,1720,1557,72
2016,19,Robbie Tarrant,77,73,71.4,65.9411764706,38,77,1489,1537.6666666667,1535,1644,72
2016,19,Nathan Krakouer,76,62,62.2,60.6,41,75,1457,1739,1720,1557,71
2016,19,Bernie Vince,69,84,83,95.875,92,60,1712,1604,1748,1654,71
2016,19,Adam Marcon,,,,,,,1608.6666666667,1539,1512,,71
2016,19,Jeremy McGovern,67,69.3333333333,69,67,77,84,1491.3333333333,1583,1539,1495,71
2016,19,Mitch Robinson,42,68,70.6,84.5625,67,70,1449.3333333333,1552.3333333333,1350,1394,71
2016,19,Maverick Weller,95,81,84.6,72.9411764706,61,95,1600.3333333333,1504,1552,1644,71
2016,19,Matt Shaw,73,79.6666666667,76,74.125,58,67,1661.6666666667,1472.6666666667,1436,1302,71
2016,19,Tom Nicholls,83,81,74,78.0769230769,75,89,1661.6666666667,1472.6666666667,1436,1302,71
2016,19,Will Langford,82,71.6666666667,66.8,72.3,77,62,1697.3333333333,1611,1628,1802,70
2016,19,Jack Macrae,96,101,96.8,100.5294117647,112,105,1708.6666666667,1509,1471,1587,70
2016,19,Jesse White,65,76.3333333333,74,73.8181818182,42,53,1628,1551.6666666667,1528,1525,70
2016,19,Simon White,57,72.3333333333,71.8,60.5833333333,40,,1544.6666666667,1398,1486,,70
2016,19,Blaine Boekhorst,57,51.6666666667,55.3636363636,56.75,32,,1544.6666666667,1398,1486,,70
2016,19,Rhys Mathieson,70,70.3333333333,72.6,70.3333333333,,71,1449.3333333333,1552.3333333333,1350,1394,70
2016,19,Reece Conca,41,67.3333333333,66.8,66.8,62,,1608.6666666667,1539,1512,,69
2016,19,Conor McKenna,52,54.6666666667,43.6,46.5714285714,,,1580.3333333333,1633.6666666667,1572,1639,69
2016,19,Xavier Richards,72,58,55.2,72,,51,1529.3333333333,1841.6666666667,1532,1586,69
2016,19,Matthew Broadbent,71,80.6666666667,77.4,78.9375,93,85,1457,1739,1720,1557,69
2016,19,Patrick Ambrose,45,35.3333333333,39.4,47.3846153846,66,89,1580.3333333333,1633.6666666667,1572,1639,68
2016,19,Sam Mitchell,123,110.6666666667,110.4,104,115,121,1697.3333333333,1611,1628,1802,68
2016,19,Jarrod Harbrow,79,86.3333333333,87,70.6470588235,52,70,1661.6666666667,1472.6666666667,1436,1302,68
2016,19,Jarrad McVeigh,67,72.6666666667,80.6,79.0769230769,118,66,1529.3333333333,1841.6666666667,1532,1586,68
2016,19,Brendan Whitecross,89,65.6666666667,57.4,76,,41,1697.3333333333,1611,1628,1802,68
2016,19,Leigh Montagna,86,93.6666666667,91.6,98.5882352941,109,86,1600.3333333333,1504,1552,1644,68
2016,19,Lachie Weller,57,50.6666666667,50.2,59.2352941176,,61,1484,1563.6666666667,1412,1475,67
2016,19,Clay Smith,78,90,75.8666666667,84.75,,,1708.6666666667,1509,1471,1587,67
2016,19,Eric MacKenzie,33,48.3333333333,50.8,54.1666666667,51,59,1491.3333333333,1583,1539,1495,67
2016,19,Will Hams,57,67.3333333333,62,65.1428571429,,,1580.3333333333,1633.6666666667,1572,1639,67
2016,19,Jesse Hogan,53,78.6666666667,80.2,82.7647058824,61,87,1712,1604,1748,1654,67
2016,19,Kade Simpson,120,103,102.2,100.8235294118,79,,1544.6666666667,1398,1486,,67
2016,19,Lin Jong,85,82.6666666667,84.4,72.7,101,,1708.6666666667,1509,1471,1587,67
2016,19,James Harmes,48,66,65.6,67.2666666667,106,89,1712,1604,1748,1654,66
2016,19,Ben McEvoy,76,64,55.2,66.8823529412,63,57,1697.3333333333,1611,1628,1802,66
2016,19,Toby Nankervis,57,67,59.32,67,,53,1529.3333333333,1841.6666666667,1532,1586,66
2016,19,Darcy Parish,82,82,67.4,73.0625,,67,1580.3333333333,1633.6666666667,1572,1639,66
2016,19,Ben Brown,61,83.6666666667,79.6,68,69,61,1489,1537.6666666667,1535,1644,66
2016,19,Brandon Matera,72,74,72.6,65.8333333333,70,46,1661.6666666667,1472.6666666667,1436,1302,66
2016,19,Harrison Himmelberg,52,,,48,,,1660.3333333333,1705,1470,1664,65
2016,19,Darcy Moore,58,48,55.2,52.2857142857,45,78,1628,1551.6666666667,1528,1525,65
2016,19,Liam Duggan,46,49,51.2,52.3076923077,52,26,1491.3333333333,1583,1539,1495,65
2016,19,Shaun Grigg,90,84.6666666667,92.2,96.8,98,,1608.6666666667,1539,1512,,65
2016,19,Tom Cutler,83,67.6666666667,83.2,68.6363636364,34,47,1449.3333333333,1552.3333333333,1350,1394,65
2016,19,Alex Sexton,121,78,78,66.5714285714,13,38,1661.6666666667,1472.6666666667,1436,1302,65
2016,19,Jarrod Garlett,58,64.6666666667,59.1111111111,64.75,65,24,1661.6666666667,1472.6666666667,1436,1302,65
2016,19,Caleb Daniel,61,66,75.2,79.2666666667,81,65,1708.6666666667,1509,1471,1587,65
2016,19,Sam Lloyd,45,66.6666666667,69.4,69.7647058824,27,,1608.6666666667,1539,1512,,64
2016,19,David Zaharakis,69,62,77,90.75,92,112,1580.3333333333,1633.6666666667,1572,1639,64
2016,19,Tom Ruggles,54,67.3333333333,76.2,64.1538461538,83,54,1631,1590.6666666667,1771,1714,64
2016,19,Tom Hawkins,97,66.3333333333,60.4,74.125,64,97,1631,1590.6666666667,1771,1714,64
2016,19,Koby Stevens,56,84,84.2,88.3,53,53,1708.6666666667,1509,1471,1587,64
2016,19,Nick Graham,101,93.3333333333,87.6,84.25,37,,1544.6666666667,1398,1486,,64
2016,19,Dylan Roberton,89,74.6666666667,69,66.6923076923,47,89,1600.3333333333,1504,1552,1644,64
2016,19,Jarman Impey,47,50.3333333333,49.2,52.8,60,61,1457,1739,1720,1557,63
2016,19,Josh Cowan,66,50.3333333333,42.6,60,,66,1631,1590.6666666667,1771,1714,63
2016,19,Kade Kolodjashnij,72,71.6666666667,71.8,74.9285714286,53,45,1661.6666666667,1472.6666666667,1436,1302,63
2016,19,Josh Kelly,113,111.6666666667,104.6,94.5294117647,60,91,1660.3333333333,1705,1470,1664,63
2016,19,Aaron Mullett,39,38.6666666667,51.8,56.5555555556,68,39,1489,1537.6666666667,1535,1644,63
2016,19,Trent Cotchin,91,100.6666666667,91.6,101.6,145,,1608.6666666667,1539,1512,,62
2016,19,Chris Dawes,74,58.6666666667,56,56,92,45,1712,1604,1748,1654,62
2016,19,George Hewett,36,44,54.6,57.6,,,1529.3333333333,1841.6666666667,1532,1586,62
2016,19,Jade Gresham,74,69,66.4,60.0714285714,45,74,1600.3333333333,1504,1552,1644,62
2016,19,Tim Membrey,69,82,75.4,77.3333333333,63,69,1600.3333333333,1504,1552,1644,62
2016,19,Joel Patfull,50,50,44,41.2,87,43,1660.3333333333,1705,1470,1664,62
2016,19,Jack Martin,91,93.3333333333,85.2,74.375,31,56,1661.6666666667,1472.6666666667,1436,1302,61
2016,19,Pearce Hanley,110,94.6666666667,94.2,88.7647058824,57,91,1449.3333333333,1552.3333333333,1350,1394,61
2016,19,Andrejs Everitt,49,56.3333333333,53.8,64.3636363636,113,,1544.6666666667,1398,1486,,61
2016,19,Jack Ziebell,87,89.3333333333,93,96.7058823529,96,87,1489,1537.6666666667,1535,1644,61
2016,19,Sam Mayes,63,73,78.2,70.6875,56,74,1449.3333333333,1552.3333333333,1350,1394,60
2016,19,Tory Dickson,59,79,63.2,65.3846153846,36,83,1708.6666666667,1509,1471,1587,60
2016,19,Nick Robertson,79,75.6666666667,67.4666666667,70.5,68,79,1449.3333333333,1552.3333333333,1350,1394,60
2016,19,Paul Stewart,34,35,38.2,44.1666666667,53,,1457,1739,1720,1557,60
2016,19,Jonathon Ceglar,100,90.6666666667,82.4,75.2,,80,1697.3333333333,1611,1628,1802,60
2016,19,Michael Hartley,33,44.3333333333,40.6,44.8571428571,,46,1580.3333333333,1633.6666666667,1572,1639,60
2016,19,Rory Lobb,61,74,72.8,66.5294117647,58,88,1660.3333333333,1705,1470,1664,60
2016,19,Orazio Fantasia,94,89.3333333333,81.6,75.375,,100,1580.3333333333,1633.6666666667,1572,1639,59
2016,19,Samuel Collins,77,59.3333333333,61,63,,60,1484,1563.6666666667,1412,1475,59
2016,19,Kyle Cheney,75,61.6666666667,58.2,55.5294117647,48,39,1646.6666666667,1643.6666666667,1722,1628,59
2016,19,Nakia Cockatoo,54,58.6666666667,60.8,57.75,,54,1631,1590.6666666667,1771,1714,59
2016,19,Bradley Hill,114,83,74,69.2307692308,84,83,1697.3333333333,1611,1628,1802,59
2016,19,Kyle Langford,88,77.3333333333,72.4,68.7857142857,19,81,1580.3333333333,1633.6666666667,1572,1639,59
2016,19,Darcy Byrne-Jones,50,52,50,62.2,68,,1457,1739,1720,1557,59
2016,19,James Sicily,66,46.6666666667,63,61.2941176471,52,88,1697.3333333333,1611,1628,1802,59
2016,19,Jarrad Waite,57,58.3333333333,63.2,85.6923076923,56,57,1489,1537.6666666667,1535,1644,58
2016,19,Jake Stringer,60,65.6666666667,64.6,68.3125,66,78,1708.6666666667,1509,1471,1587,58
2016,19,Tom Lonergan,43,49,53.4,47.9333333333,65,43,1631,1590.6666666667,1771,1714,58
2016,19,Liam Sumner,48,43.6666666667,42.6,45.3846153846,,,1544.6666666667,1398,1486,,58
2016,19,Tom Hickey,100,103.3333333333,83.6,79.1764705882,75,100,1600.3333333333,1504,1552,1644,58
2016,19,Josh Wagner,62,69,69.2,69.2307692308,95,71,1712,1604,1748,1654,57
2016,19,Dylan Grimes,56,60,56.6,51.3636363636,16,,1608.6666666667,1539,1512,,57
2016,19,Levi Greenwood,73,83.3333333333,88,83,70,100,1628,1551.6666666667,1528,1525,57
2016,19,Kyle Hartigan,34,38.3333333333,34.6,51.375,28,34,1646.6666666667,1643.6666666667,1722,1628,57
2016,19,Ben Stratton,48,47,51.8,53.7058823529,65,80,1697.3333333333,1611,1628,1802,57
2016,19,Jake Kolodjashnij,54,64.6666666667,66.4,52.4285714286,66,54,1631,1590.6666666667,1771,1714,57
2016,19,Jed Bews,55,59.3333333333,57.0375,60.75,58,55,1631,1590.6666666667,1771,1714,57
2016,19,Jonathon Marsh,51,61,65,65,,81,1628,1551.6666666667,1528,1525,57
2016,19,Rory Atkins,59,74.6666666667,77.2,73.5294117647,68,92,1646.6666666667,1643.6666666667,1722,1628,56
2016,19,Ryan Griffen,88,87.3333333333,84.6,85.25,110,76,1660.3333333333,1705,1470,1664,56
2016,19,Shannon Hurn,74,78.6666666667,77.6,69.2941176471,68,66,1491.3333333333,1583,1539,1495,56
2016,19,Jake Lever,71,62.6666666667,55.6,60.2352941176,40,39,1646.6666666667,1643.6666666667,1722,1628,56
2016,19,Nathan Wright,51,52,46.8,46.8,58,51,1600.3333333333,1504,1552,1644,56
2016,19,Shaun Atley,52,58.3333333333,53,56.7647058824,75,52,1489,1537.6666666667,1535,1644,56
2016,19,James Polkinghorne,37,48.3333333333,,46.25,,,1580.3333333333,1633.6666666667,1572,1639,55
2016,19,Nathan J. Brown,13,31.6666666667,37.4,37.3636363636,23,41,1628,1551.6666666667,1528,1525,55
2016,19,Ty Vickery,35,36,48.8,49,46,,1608.6666666667,1539,1512,,55
2016,19,Jeremy Howe,84,87.3333333333,77.4,79.1333333333,52,60,1628,1551.6666666667,1528,1525,55
2016,19,Taylor Duryea,77,73.3333333333,73.6,69.375,76,73,1697.3333333333,1611,1628,1802,55
2016,19,Ryan Davis,79,71,66.8,64.8571428571,,71,1661.6666666667,1472.6666666667,1436,1302,55
2016,19,David Astbury,59,71,68.2,59,,,1608.6666666667,1539,1512,,55
2016,19,Nathan Drummond,60,36.6666666667,32,60,,,1608.6666666667,1539,1512,,54
2016,19,Joshua Schoenfeld,85,,,85,,,1661.6666666667,1472.6666666667,1436,1302,54
2016,19,Darren Minchington,26,45,57,54.7,34,26,1600.3333333333,1504,1552,1644,54
2016,19,Jack Newnes,102,89.3333333333,85,87.5294117647,80,102,1600.3333333333,1504,1552,1644,53
2016,19,Zaine Cordy,19,19,19,19,,,1708.6666666667,1509,1471,1587,53
2016,19,David Armitage,84,75.3333333333,68.8,85.0588235294,58,84,1600.3333333333,1504,1552,1644,53
2016,19,Andrew Phillips,50,57.3333333333,51.4,50.5454545455,,,1544.6666666667,1398,1486,,53
2016,19,Phil Davis,39,50.3333333333,41.4,48.5714285714,61,46,1660.3333333333,1705,1470,1664,53
2016,19,Josh Gibson,131,95,82.6,88.1875,105,112,1697.3333333333,1611,1628,1802,52
2016,19,Jesse Lonergan,79,58.3333333333,61.2,68.1428571429,83,32,1661.6666666667,1472.6666666667,1436,1302,52
2016,19,Rory Thompson,42,44.3333333333,46.8,40.6666666667,36,17,1661.6666666667,1472.6666666667,1436,1302,52
2016,19,Ryan Lester,50,61.6666666667,48,53.7857142857,40,50,1449.3333333333,1552.3333333333,1350,1394,52
2016,19,Chris Masten,44,64,76.2,71.4666666667,30,54,1491.3333333333,1583,1539,1495,52
2016,19,Christian Petracca,71,69.3333333333,66.8,71.5,86,54,1712,1604,1748,1654,52
2016,19,Daniel Rioli,45,47,40.8,43.1538461538,,,1608.6666666667,1539,1512,,51
2016,19,Josh Green,64,66.3333333333,63.4,61.5555555556,76,71,1449.3333333333,1552.3333333333,1350,1394,51
2016,19,Dane Rampe,61,71.3333333333,69.8,67.8235294118,60,68,1529.3333333333,1841.6666666667,1532,1586,51
2016,19,Kane Lambert,53,52.6666666667,56.4,61.6666666667,42,,1608.6666666667,1539,1512,,51
2016,19,Gary Rohan,66,64.3333333333,57.4,58.1111111111,47,47,1529.3333333333,1841.6666666667,1532,1586,51
2016,19,Ryan Bastinac,110,64.3333333333,73.4,77.5294117647,88,39,1449.3333333333,1552.3333333333,1350,1394,51
2016,19,Nick Smith,59,51.6666666667,53.6,54.1875,78,79,1529.3333333333,1841.6666666667,1532,1586,50
2016,19,Peter Wright,107,90.3333333333,82,69.0833333333,62,55,1661.6666666667,1472.6666666667,1436,1302,50
2016,19,Tom Liberatore,43,66,72.8,83.1875,74,119,1708.6666666667,1509,1471,1587,50
2016,19,Shane Yarran,52,,,52,,,1484,1563.6666666667,1412,1475,50
2016,19,Anthony Miles,71,80.3333333333,92.4,90.6875,75,,1608.6666666667,1539,1512,,49
2016,19,Jacob Weitering,53,48.3333333333,47.2,58,,,1544.6666666667,1398,1486,,49
2016,19,Daniel Menzel,97,67.6666666667,69,76.8571428571,75,97,1631,1590.6666666667,1771,1714,48
2016,19,Scott D Thompson,62,52,52.4,60.5625,74,62,1489,1537.6666666667,1535,1644,48
